,Time,T1,T2,Q1,Q2
112,112.01,33.15,25.1,35.0,0.0
113,113.01,33.48,25.42,35.0,0.0
114,114.01,33.48,25.1,35.0,0.0
115,115.0,33.48,25.1,35.0,0.0
116,116.01,33.8,25.1,35.0,0.0
117,117.01,33.8,25.42,35.0,0.0
118,118.01,34.12,25.42,35.0,0.0
119,119.0,34.12,25.42,35.0,0.0
120,120.0,34.12,25.42,35.0,0.0
121,121.01,34.44,25.42,35.0,0.0
122,122.0,34.44,25.42,35.0,0.0
123,123.0,34.44,25.42,35.0,0.0
124,124.01,34.44,25.42,35.0,0.0
125,125.01,34.76,25.42,35.0,0.0
126,126.0,34.76,25.42,35.0,0.0
127,127.01,34.76,25.42,35.0,0.0
128,128.0,35.09,25.42,35.0,0.0
129,129.0,35.09,25.42,35.0,0.0
130,130.01,35.41,25.42,35.0,0.0
131,131.01,35.41,25.74,35.0,0.0
132,132.01,35.41,25.42,35.0,0.0
133,133.01,35.73,25.74,35.0,0.0
134,134.01,35.73,25.74,35.0,0.0
135,135.01,35.73,25.74,35.0,0.0
136,136.01,36.05,25.74,35.0,0.0
137,137.01,36.05,25.74,35.0,0.0
138,138.0,36.38,25.74,35.0,0.0
139,139.0,36.38,25.74,35.0,0.0
140,140.01,36.38,25.74,35.0,0.0
141,141.01,36.7,26.06,35.0,0.0
142,142.01,36.7,26.06,35.0,0.0
143,143.0,36.7,25.74,35.0,0.0
144,144.01,37.02,26.06,35.0,0.0
145,145.01,37.02,26.06,35.0,0.0
146,146.01,37.02,26.06,35.0,0.0
147,147.01,37.34,26.06,35.0,0.0
148,148.01,37.34,26.06,35.0,0.0
149,149.02,37.34,26.06,35.0,0.0
150,150.01,37.34,26.06,35.0,0.0
151,151.0,37.67,26.06,35.0,0.0
152,152.02,37.67,26.06,35.0,0.0
153,153.01,37.99,26.06,35.0,0.0
154,154.01,37.99,26.06,35.0,0.0
155,155.01,37.99,26.39,35.0,0.0
156,156.01,37.99,26.39,35.0,0.0
157,157.01,38.31,26.39,35.0,0.0
158,158.01,38.31,26.39,35.0,0.0
159,159.0,38.31,26.39,35.0,0.0
160,160.01,38.63,26.39,35.0,0.0
161,161.01,38.63,26.39,35.0,0.0
162,162.01,38.63,26.39,35.0,0.0
163,163.0,38.63,26.39,35.0,0.0
164,164.01,38.95,26.39,35.0,0.0
165,165.01,38.95,26.71,35.0,0.0
166,166.0,39.28,26.71,35.0,0.0
167,167.01,39.28,26.71,35.0,0.0
168,168.01,39.28,26.71,35.0,0.0
169,169.01,39.28,26.71,35.0,0.0
170,170.0,39.6,26.71,35.0,0.0
171,171.01,39.6,26.71,35.0,0.0
172,172.02,39.6,26.71,35.0,0.0
173,173.01,39.92,27.03,35.0,0.0
174,174.01,39.92,27.03,35.0,0.0
175,175.01,39.92,26.71,35.0,0.0
176,176.01,40.24,27.03,35.0,0.0
177,177.01,40.24,27.03,35.0,0.0
178,178.0,40.24,27.03,35.0,0.0
179,179.01,40.24,27.03,35.0,0.0
180,180.01,40.24,27.03,35.0,0.0
181,181.0,40.57,27.03,35.0,0.0
182,182.01,40.57,27.03,35.0,0.0
183,183.0,40.57,27.03,35.0,0.0
184,184.0,40.89,27.03,35.0,0.0
185,185.01,40.89,27.35,35.0,0.0
186,186.01,40.89,27.35,35.0,0.0
187,187.0,40.89,27.35,35.0,0.0
188,188.01,41.21,27.35,35.0,0.0
189,189.0,41.21,27.35,35.0,0.0
190,190.01,41.21,27.35,35.0,0.0
191,191.01,41.53,27.35,35.0,0.0
192,192.01,41.53,27.35,35.0,0.0
193,193.0,41.53,27.35,35.0,0.0
194,194.01,41.53,27.67,35.0,0.0
195,195.01,41.86,27.35,35.0,0.0
196,196.01,41.86,27.67,35.0,0.0
197,197.0,41.86,27.67,35.0,0.0
198,198.0,41.86,27.67,35.0,0.0
199,199.01,42.18,27.67,35.0,0.0
200,200.01,42.18,27.67,35.0,0.0
201,201.01,42.18,27.67,35.0,0.0
202,202.0,42.18,27.67,35.0,0.0
203,203.01,42.18,27.67,35.0,0.0
204,204.01,42.5,28.0,35.0,0.0
205,205.01,42.5,28.0,35.0,0.0
206,206.01,42.5,28.0,35.0,0.0
207,207.0,42.5,28.0,35.0,0.0
208,208.01,42.82,28.0,35.0,0.0
209,209.01,42.82,28.0,35.0,0.0
210,210.0,42.82,28.0,35.0,0.0
211,211.01,42.82,28.0,35.0,0.0
212,212.0,43.14,28.32,35.0,0.0
213,213.0,43.14,28.0,35.0,0.0
214,214.01,43.14,28.32,35.0,0.0
215,215.01,43.14,28.32,35.0,0.0
216,216.0,43.14,28.32,35.0,0.0
217,217.01,43.47,28.32,35.0,0.0
218,218.0,43.47,28.32,35.0,0.0
219,219.02,43.47,28.32,35.0,0.0
220,220.01,43.79,28.32,35.0,0.0
221,221.01,43.79,28.32,35.0,0.0
222,222.0,43.79,28.32,35.0,0.0
223,223.01,43.79,28.64,35.0,0.0
224,224.01,43.79,28.64,35.0,0.0
225,225.0,44.11,28.64,35.0,0.0
226,226.01,44.11,28.64,35.0,0.0
227,227.0,44.11,28.64,35.0,0.0
228,228.0,44.11,28.64,35.0,0.0
229,229.01,44.11,28.64,35.0,0.0
230,230.01,44.43,28.64,35.0,0.0
231,231.0,44.43,28.64,35.0,0.0
232,232.01,44.43,28.64,35.0,0.0
233,233.01,44.43,28.96,35.0,0.0
234,234.01,44.43,28.96,35.0,0.0
235,235.01,44.76,28.96,35.0,0.0
236,236.01,44.76,28.96,35.0,0.0
237,237.0,44.76,28.96,35.0,0.0
238,238.0,44.76,28.96,35.0,0.0
239,239.01,44.76,28.96,35.0,0.0
240,240.0,45.08,28.96,35.0,0.0
241,241.01,45.08,28.96,35.0,0.0
242,242.01,45.08,28.96,35.0,0.0
243,243.01,45.08,29.29,35.0,0.0
244,244.01,45.08,28.96,35.0,0.0
245,245.01,45.08,29.29,35.0,0.0
246,246.0,45.08,29.61,35.0,0.0
247,247.01,45.4,29.29,35.0,0.0
248,248.01,45.4,29.29,35.0,0.0
249,249.01,45.4,29.29,35.0,0.0
250,250.01,45.4,29.29,35.0,0.0
251,251.01,45.4,29.29,35.0,0.0
252,252.01,45.4,29.29,35.0,0.0
253,253.01,45.72,29.29,35.0,0.0
254,254.0,45.72,29.29,35.0,0.0
255,255.01,45.72,29.61,35.0,0.0
256,256.01,45.72,29.29,35.0,0.0
257,257.01,45.72,29.61,35.0,0.0
258,258.01,46.05,29.61,35.0,0.0
259,259.0,46.05,29.61,35.0,0.0
260,260.01,46.05,29.61,35.0,0.0
261,261.0,46.05,29.61,35.0,0.0
